idEstimote,Timestamp,Battery,Rssi,Temperature,zone
4b528a07c6810670,-46
9fcccaab3f956f66,-50
7eb3bed60a67f44d,-36
de81d543721249f6,-57
fc337481622c4dc8,-50
7eb3bed60a67f44d,-42
a58db253434c6759,-55
b4c8c0b52049e4de,-73
fc337481622c4dc8,-49
de81d543721249f6,-57
b4c8c0b52049e4de,-71
9fcccaab3f956f66,-50
7eb3bed60a67f44d,-41
de81d543721249f6,-55
7eb3bed60a67f44d,-44
de81d543721249f6,-55
a58db253434c6759,-55
fc337481622c4dc8,-48
de81d543721249f6,-57
a58db253434c6759,-55
b4c8c0b52049e4de,-71
fc337481622c4dc8,-48
4b528a07c6810670,-61
7eb3bed60a67f44d,-43
de81d543721249f6,-53
fc337481622c4dc8,-51
4b528a07c6810670,-46
7eb3bed60a67f44d,-43
de81d543721249f6,-58
a58db253434c6759,-55
b4c8c0b52049e4de,-69
4b528a07c6810670,-51
fc337481622c4dc8,-49
fc337481622c4dc8,-52
7eb3bed60a67f44d,-36
de81d543721249f6,-57
a58db253434c6759,-56
fc337481622c4dc8,-52
4b528a07c6810670,-46
9fcccaab3f956f66,-68
7eb3bed60a67f44d,-44
de81d543721249f6,-58
a58db253434c6759,-55
4af6994df3a900b9,-72
fc337481622c4dc8,-52
4b528a07c6810670,-46
9fcccaab3f956f66,-68
de81d543721249f6,-49
4af6994df3a900b9,-72
9fcccaab3f956f66,-71
7eb3bed60a67f44d,-43
de81d543721249f6,-54
a58db253434c6759,-55
fc337481622c4dc8,-52
4b528a07c6810670,-59
9fcccaab3f956f66,-51
7eb3bed60a67f44d,-35
de81d543721249f6,-48
a58db253434c6759,-55
b4c8c0b52049e4de,-74
4b528a07c6810670,-46
7eb3bed60a67f44d,-42
de81d543721249f6,-54
a58db253434c6759,-56
fc337481622c4dc8,-48
9fcccaab3f956f66,-60
de81d543721249f6,-48
4b528a07c6810670,-60
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-50
de81d543721249f6,-54
a58db253434c6759,-56
fc337481622c4dc8,-52
4b528a07c6810670,-46
7eb3bed60a67f44d,-42
de81d543721249f6,-59
a58db253434c6759,-56
4b528a07c6810670,-59
9fcccaab3f956f66,-50
de81d543721249f6,-56
4b528a07c6810670,-47
fc337481622c4dc8,-51
7eb3bed60a67f44d,-42
de81d543721249f6,-54
fc337481622c4dc8,-51
4b528a07c6810670,-57
7eb3bed60a67f44d,-43
de81d543721249f6,-58
a58db253434c6759,-57
4b528a07c6810670,-57
fc337481622c4dc8,-51
7eb3bed60a67f44d,-43
fc337481622c4dc8,-53
7eb3bed60a67f44d,-42
9fcccaab3f956f66,-53
a58db253434c6759,-55
fc337481622c4dc8,-49
4b528a07c6810670,-46
7eb3bed60a67f44d,-41
de81d543721249f6,-54
7eb3bed60a67f44d,-44
de81d543721249f6,-50
4b528a07c6810670,-46
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-49
4b528a07c6810670,-58
7eb3bed60a67f44d,-36
de81d543721249f6,-54
fc337481622c4dc8,-53
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-69
de81d543721249f6,-54
a58db253434c6759,-56
fc337481622c4dc8,-51
4b528a07c6810670,-59
7eb3bed60a67f44d,-44
9fcccaab3f956f66,-47
de81d543721249f6,-54
a58db253434c6759,-53
fc337481622c4dc8,-51
4b528a07c6810670,-47
7eb3bed60a67f44d,-41
de81d543721249f6,-57
a58db253434c6759,-56
fc337481622c4dc8,-51
4b528a07c6810670,-54
de81d543721249f6,-53
a58db253434c6759,-55
fc337481622c4dc8,-53
4b528a07c6810670,-58
7eb3bed60a67f44d,-43
de81d543721249f6,-54
a58db253434c6759,-56
4b528a07c6810670,-60
7eb3bed60a67f44d,-36
9fcccaab3f956f66,-68
de81d543721249f6,-49
a58db253434c6759,-57
4b528a07c6810670,-46
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-48
fc337481622c4dc8,-52
7eb3bed60a67f44d,-58
a58db253434c6759,-72
4b528a07c6810670,-64
fc337481622c4dc8,-69
7eb3bed60a67f44d,-61
de81d543721249f6,-71
a58db253434c6759,-74
4b528a07c6810670,-64
a58db253434c6759,-71
fc337481622c4dc8,-51
4b528a07c6810670,-54
fc337481622c4dc8,-49
4b528a07c6810670,-46
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-48
de81d543721249f6,-49
7eb3bed60a67f44d,-36
9fcccaab3f956f66,-64
de81d543721249f6,-56
a58db253434c6759,-56
b4c8c0b52049e4de,-73
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-49
4b528a07c6810670,-46
7eb3bed60a67f44d,-43
de81d543721249f6,-57
fc337481622c4dc8,-49
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-47
fc337481622c4dc8,-51
4b528a07c6810670,-46
7eb3bed60a67f44d,-44
de81d543721249f6,-49
a58db253434c6759,-56
4b528a07c6810670,-59
7eb3bed60a67f44d,-42
de81d543721249f6,-57
a58db253434c6759,-56
b4c8c0b52049e4de,-73
7eb3bed60a67f44d,-36
9fcccaab3f956f66,-61
de81d543721249f6,-54
fc337481622c4dc8,-51
7eb3bed60a67f44d,-41
a58db253434c6759,-56
fc337481622c4dc8,-49
4b528a07c6810670,-46
7eb3bed60a67f44d,-43
9fcccaab3f956f66,-49
de81d543721249f6,-58
a58db253434c6759,-57
fc337481622c4dc8,-51
7eb3bed60a67f44d,-41
